model,arm,task,lang,press,kept,sample_id,origin,n_candidates,contains_any_exact,contains_any_near,contains_any_novel,contains_target_exact,contains_target_near,target_near_is_truncation,target_near_is_prefix,official_correct
llama31-8b,qa,niah_none,ja,streaming_llm,0.5,50,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ja,streaming_llm,0.5,54,DISTRACTOR_EXACT,1,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ja,streaming_llm,0.5,58,DISTRACTOR_EXACT,3,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ja,streaming_llm,0.5,64,DISTRACTOR_EXACT,3,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ja,streaming_llm,0.5,67,DISTRACTOR_EXACT,1,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ja,streaming_llm,0.5,71,DISTRACTOR_EXACT,4,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ja,streaming_llm,0.5,73,DISTRACTOR_EXACT,2,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ja,streaming_llm,0.5,77,DISTRACTOR_EXACT,1,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ja,streaming_llm,0.5,82,DISTRACTOR_EXACT,2,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ja,streaming_llm,0.5,86,DISTRACTOR_EXACT,2,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ja,streaming_llm,0.5,87,DISTRACTOR_EXACT,1,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ja,streaming_llm,0.5,89,DISTRACTOR_EXACT,2,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ja,streaming_llm,0.5,94,DISTRACTOR_EXACT,2,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_none,ja,streaming_llm,0.5,95,DISTRACTOR_EXACT,3,True,False,False,False,False,False,False,0
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,2,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,4,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,5,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,6,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,7,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,9,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,10,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,11,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,12,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,13,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,19,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,20,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,21,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,22,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,24,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,26,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,27,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,28,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,30,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,31,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,32,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,33,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,35,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,36,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,39,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,41,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,43,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,44,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,46,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,48,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,55,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,57,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,64,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,65,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,69,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,72,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,73,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,74,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,79,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,80,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,83,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,84,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,89,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,91,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,92,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,93,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,95,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,97,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,qa,niah_single,pl,streaming_llm,0.5,99,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,ja,knorm,0.25,1,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
qwen25-7b-1m,qa,niah_single,ja,knorm,0.25,14,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,qa,niah_single,ja,knorm,0.25,15,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,qa,niah_single,ja,knorm,0.25,29,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,ja,knorm,0.25,49,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,ja,knorm,0.25,54,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,qa,niah_single,ja,knorm,0.25,60,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,qa,niah_single,ja,knorm,0.25,61,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,qa,niah_single,ja,knorm,0.25,67,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,qa,niah_single,ja,knorm,0.25,68,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,qa,niah_single,ja,knorm,0.25,71,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,qa,niah_single,ja,knorm,0.25,76,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,qa,niah_single,ja,knorm,0.25,77,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,qa,niah_single,ja,knorm,0.25,78,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,qa,niah_single,ja,knorm,0.25,81,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
qwen25-7b-1m,qa,niah_none,zh,snapkv,0.5,26,DISTRACTOR_NEAR_COPY,3,False,True,True,False,False,False,False,0
qwen25-7b-1m,qa,niah_none,zh,snapkv,0.5,86,ENTIRELY_NOVEL,2,False,False,True,False,False,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,0,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,1,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,3,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,4,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,14,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,15,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,17,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,22,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,23,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,25,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,27,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,29,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,31,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,36,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,40,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,42,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,44,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,47,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,49,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,51,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,54,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,56,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,58,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,60,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,62,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,66,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,67,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,68,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,70,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,71,TARGET_EXACT,1,True,False,False,True,False,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,73,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,76,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,77,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,78,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,81,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,82,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,84,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,85,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,86,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,90,TARGET_EXACT,1,True,False,False,True,False,False,False,1
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,94,TARGET_NEAR_COPY,1,False,True,False,False,True,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,96,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
qwen25-7b-1m,joint,niah_single,sw,knorm,0.5,98,ENTIRELY_NOVEL,1,False,False,True,False,False,False,False,0
llama31-8b,joint,niah_single,en,knorm,0.5,0,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,joint,niah_single,en,knorm,0.5,1,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,joint,niah_single,en,knorm,0.5,2,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,3,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,4,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,joint,niah_single,en,knorm,0.5,5,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,joint,niah_single,en,knorm,0.5,6,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,7,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,8,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,9,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,10,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,11,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,12,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,joint,niah_single,en,knorm,0.5,13,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,joint,niah_single,en,knorm,0.5,14,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,15,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,joint,niah_single,en,knorm,0.5,16,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,17,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,18,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,19,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,20,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,21,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,22,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,joint,niah_single,en,knorm,0.5,23,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,24,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,joint,niah_single,en,knorm,0.5,25,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,26,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,27,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,28,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,29,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,30,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,joint,niah_single,en,knorm,0.5,31,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,32,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,33,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,34,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,35,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,36,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,joint,niah_single,en,knorm,0.5,37,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,38,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,joint,niah_single,en,knorm,0.5,39,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,40,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,42,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,joint,niah_single,en,knorm,0.5,43,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,44,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,joint,niah_single,en,knorm,0.5,45,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,46,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,joint,niah_single,en,knorm,0.5,47,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,joint,niah_single,en,knorm,0.5,48,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,49,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,50,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,joint,niah_single,en,knorm,0.5,51,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,52,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,53,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,joint,niah_single,en,knorm,0.5,54,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,joint,niah_single,en,knorm,0.5,55,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,56,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,57,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,58,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,59,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,60,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,joint,niah_single,en,knorm,0.5,61,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,62,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,63,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,64,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,joint,niah_single,en,knorm,0.5,65,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,66,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,67,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,68,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,69,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,joint,niah_single,en,knorm,0.5,70,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,joint,niah_single,en,knorm,0.5,71,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,72,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,73,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,74,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,75,TARGET_NEAR_COPY,1,False,True,False,False,True,True,True,0
llama31-8b,joint,niah_single,en,knorm,0.5,76,TARGET_EXACT,1,True,False,False,True,False,False,False,1
llama31-8b,joint,niah_single,en,knorm,0.5,77,TARGET_EXACT,1,True,False,False,True,False,False,False,1
